! Non-solar turbulent heat flux (sensible+latent) — North Sea 59°N
! Positive = into ocean [W/m²]
2000-05-05 00:00:00    -20.29
2000-05-06 00:00:00    -19.32
2000-05-07 00:00:00    -18.35
2000-05-08 00:00:00    -17.40
2000-05-09 00:00:00    -16.45
2000-05-10 00:00:00    -15.50
2000-05-11 00:00:00    -14.57
2000-05-12 00:00:00    -13.64
2000-05-13 00:00:00    -12.71
2000-05-14 00:00:00    -11.80
2000-05-15 00:00:00    -10.90
2000-05-16 00:00:00    -10.00
2000-05-17 00:00:00     -9.11
2000-05-18 00:00:00     -8.23
2000-05-19 00:00:00     -7.36
2000-05-20 00:00:00     -6.51
2000-05-21 00:00:00     -5.66
2000-05-22 00:00:00     -4.82
2000-05-23 00:00:00     -3.99
2000-05-24 00:00:00     -3.17
2000-05-25 00:00:00     -2.36
2000-05-26 00:00:00     -1.56
2000-05-27 00:00:00     -0.78
2000-05-28 00:00:00     -0.01
2000-05-29 00:00:00      0.76
2000-05-30 00:00:00      1.51
2000-05-31 00:00:00      2.24
2000-06-01 00:00:00      2.97
2000-06-02 00:00:00      3.68
2000-06-03 00:00:00      4.38
2000-06-04 00:00:00      5.07
2000-06-05 00:00:00      5.74
2000-06-06 00:00:00      6.40
2000-06-07 00:00:00      7.05
2000-06-08 00:00:00      7.68
2000-06-09 00:00:00      8.30
2000-06-10 00:00:00      8.90
2000-06-11 00:00:00      9.49
2000-06-12 00:00:00     10.07
2000-06-13 00:00:00     10.63
2000-06-14 00:00:00     11.17
2000-06-15 00:00:00     11.70
2000-06-16 00:00:00     12.22
2000-06-17 00:00:00     12.72
2000-06-18 00:00:00     13.20
2000-06-19 00:00:00     13.67
2000-06-20 00:00:00     14.12
2000-06-21 00:00:00     14.56
2000-06-22 00:00:00     14.98
2000-06-23 00:00:00     15.38
2000-06-24 00:00:00     15.77
2000-06-25 00:00:00     16.14
2000-06-26 00:00:00     16.50
2000-06-27 00:00:00     16.84
2000-06-28 00:00:00     17.16
2000-06-29 00:00:00     17.46
2000-06-30 00:00:00     17.75
2000-07-01 00:00:00     18.02
2000-07-02 00:00:00     18.28
2000-07-03 00:00:00     18.51
2000-07-04 00:00:00     18.73
2000-07-05 00:00:00     18.93
2000-07-06 00:00:00     19.12
2000-07-07 00:00:00     19.29
2000-07-08 00:00:00     19.44
2000-07-09 00:00:00     19.57
2000-07-10 00:00:00     19.68
2000-07-11 00:00:00     19.78
2000-07-12 00:00:00     19.86
2000-07-13 00:00:00     19.92
2000-07-14 00:00:00     19.96
2000-07-15 00:00:00     19.99
2000-07-16 00:00:00     20.00
2000-07-17 00:00:00     19.99
2000-07-18 00:00:00     19.96
2000-07-19 00:00:00     19.92
2000-07-20 00:00:00     19.86
2000-07-21 00:00:00     19.78
2000-07-22 00:00:00     19.68
2000-07-23 00:00:00     19.57
2000-07-24 00:00:00     19.44
2000-07-25 00:00:00     19.29
2000-07-26 00:00:00     19.12
2000-07-27 00:00:00     18.93
2000-07-28 00:00:00     18.73
2000-07-29 00:00:00     18.51
2000-07-30 00:00:00     18.28
2000-07-31 00:00:00     18.02
2000-08-01 00:00:00     17.75
2000-08-02 00:00:00     17.46
2000-08-03 00:00:00     17.16
2000-08-04 00:00:00     16.84
2000-08-05 00:00:00     16.50
2000-08-06 00:00:00     16.14
2000-08-07 00:00:00     15.77
2000-08-08 00:00:00     15.38
2000-08-09 00:00:00     14.98
2000-08-10 00:00:00     14.56
2000-08-11 00:00:00     14.12
2000-08-12 00:00:00     13.67
2000-08-13 00:00:00     13.20
2000-08-14 00:00:00     12.72
2000-08-15 00:00:00     12.22
2000-08-16 00:00:00     11.70
2000-08-17 00:00:00     11.17
2000-08-18 00:00:00     10.63
2000-08-19 00:00:00     10.07
2000-08-20 00:00:00      9.49
2000-08-21 00:00:00      8.90
2000-08-22 00:00:00      8.30
2000-08-23 00:00:00      7.68
2000-08-24 00:00:00      7.05
2000-08-25 00:00:00      6.40
2000-08-26 00:00:00      5.74
2000-08-27 00:00:00      5.07
2000-08-28 00:00:00      4.38
2000-08-29 00:00:00      3.68
2000-08-30 00:00:00      2.97
2000-08-31 00:00:00      2.24
2000-09-01 00:00:00      1.51
2000-09-02 00:00:00      0.76
2000-09-03 00:00:00     -0.01
2000-09-04 00:00:00     -0.78
2000-09-05 00:00:00     -1.56
2000-09-06 00:00:00     -2.36
2000-09-07 00:00:00     -3.17
2000-09-08 00:00:00     -3.99
2000-09-09 00:00:00     -4.82
2000-09-10 00:00:00     -5.66
2000-09-11 00:00:00     -6.51
2000-09-12 00:00:00     -7.36
2000-09-13 00:00:00     -8.23
2000-09-14 00:00:00     -9.11
2000-09-15 00:00:00    -10.00
2000-09-16 00:00:00    -10.90
2000-09-17 00:00:00    -11.80
2000-09-18 00:00:00    -12.71
2000-09-19 00:00:00    -13.64
2000-09-20 00:00:00    -14.57
2000-09-21 00:00:00    -15.50
2000-09-22 00:00:00    -16.45
2000-09-23 00:00:00    -17.40
2000-09-24 00:00:00    -18.35
2000-09-25 00:00:00    -19.32
2000-09-26 00:00:00    -20.29
2000-09-27 00:00:00    -21.26
2000-09-28 00:00:00    -22.24
2000-09-29 00:00:00    -23.23
2000-09-30 00:00:00    -24.22
2000-10-01 00:00:00    -25.22
2000-10-02 00:00:00    -26.22
2000-10-03 00:00:00    -27.22
2000-10-04 00:00:00    -28.23
2000-10-05 00:00:00    -29.24
2000-10-06 00:00:00    -30.26
2000-10-07 00:00:00    -31.28
2000-10-08 00:00:00    -32.30
2000-10-09 00:00:00    -33.32
2000-10-10 00:00:00    -34.34
2000-10-11 00:00:00    -35.37
2000-10-12 00:00:00    -36.40
2000-10-13 00:00:00    -37.43
2000-10-14 00:00:00    -38.46
2000-10-15 00:00:00    -39.48
2000-10-16 00:00:00    -40.52
2000-10-17 00:00:00    -41.54
2000-10-18 00:00:00    -42.57
2000-10-19 00:00:00    -43.60
2000-10-20 00:00:00    -44.63
2000-10-21 00:00:00    -45.66
2000-10-22 00:00:00    -46.68
2000-10-23 00:00:00    -47.70
2000-10-24 00:00:00    -48.72
2000-10-25 00:00:00    -49.74
2000-10-26 00:00:00    -50.76
2000-10-27 00:00:00    -51.77
2000-10-28 00:00:00    -52.78
2000-10-29 00:00:00    -53.78
2000-10-30 00:00:00    -54.78
2000-10-31 00:00:00    -55.78
2000-11-01 00:00:00    -56.77
2000-11-02 00:00:00    -57.76
2000-11-03 00:00:00    -58.74
2000-11-04 00:00:00    -59.71
2000-11-05 00:00:00    -60.68
2000-11-06 00:00:00    -61.65
2000-11-07 00:00:00    -62.60
2000-11-08 00:00:00    -63.55
2000-11-09 00:00:00    -64.50
2000-11-10 00:00:00    -65.43
2000-11-11 00:00:00    -66.36
2000-11-12 00:00:00    -67.29
2000-11-13 00:00:00    -68.20
2000-11-14 00:00:00    -69.10
2000-11-15 00:00:00    -70.00
2000-11-16 00:00:00    -70.89
2000-11-17 00:00:00    -71.77
2000-11-18 00:00:00    -72.64
2000-11-19 00:00:00    -73.49
2000-11-20 00:00:00    -74.34
2000-11-21 00:00:00    -75.18
2000-11-22 00:00:00    -76.01
2000-11-23 00:00:00    -76.83
2000-11-24 00:00:00    -77.64
2000-11-25 00:00:00    -78.44
2000-11-26 00:00:00    -79.22
2000-11-27 00:00:00    -79.99
2000-11-28 00:00:00    -80.76
2000-11-29 00:00:00    -81.51
2000-11-30 00:00:00    -82.24
2000-12-01 00:00:00    -82.97
2000-12-02 00:00:00    -83.68
2000-12-03 00:00:00    -84.38
2000-12-04 00:00:00    -85.07
2000-12-05 00:00:00    -85.74
2000-12-06 00:00:00    -86.40
2000-12-07 00:00:00    -87.05
2000-12-08 00:00:00    -87.68
2000-12-09 00:00:00    -88.30
2000-12-10 00:00:00    -88.90
2000-12-11 00:00:00    -89.49
2000-12-12 00:00:00    -90.07
2000-12-13 00:00:00    -90.63
2000-12-14 00:00:00    -91.17
2000-12-15 00:00:00    -91.70
2000-12-16 00:00:00    -92.22
2000-12-17 00:00:00    -92.72
2000-12-18 00:00:00    -93.20
2000-12-19 00:00:00    -93.67
2000-12-20 00:00:00    -94.12
2000-12-21 00:00:00    -94.56
2000-12-22 00:00:00    -94.98
2000-12-23 00:00:00    -95.38
2000-12-24 00:00:00    -95.77
2000-12-25 00:00:00    -96.14
2000-12-26 00:00:00    -96.50
2000-12-27 00:00:00    -96.84
2000-12-28 00:00:00    -97.16
2000-12-29 00:00:00    -97.46
2000-12-30 00:00:00    -97.75
2000-12-31 00:00:00    -98.02
2001-01-01 00:00:00    -98.27
2001-01-02 00:00:00    -98.50
2001-01-03 00:00:00    -98.72
2001-01-04 00:00:00    -98.93
2001-01-05 00:00:00    -99.11
2001-01-06 00:00:00    -99.28
2001-01-07 00:00:00    -99.43
2001-01-08 00:00:00    -99.56
2001-01-09 00:00:00    -99.68
2001-01-10 00:00:00    -99.78
2001-01-11 00:00:00    -99.86
2001-01-12 00:00:00    -99.92
2001-01-13 00:00:00    -99.96
2001-01-14 00:00:00    -99.99
2001-01-15 00:00:00   -100.00
2001-01-16 00:00:00    -99.99
2001-01-17 00:00:00    -99.96
2001-01-18 00:00:00    -99.92
2001-01-19 00:00:00    -99.86
2001-01-20 00:00:00    -99.78
2001-01-21 00:00:00    -99.68
2001-01-22 00:00:00    -99.56
2001-01-23 00:00:00    -99.43
2001-01-24 00:00:00    -99.28
2001-01-25 00:00:00    -99.11
2001-01-26 00:00:00    -98.93
2001-01-27 00:00:00    -98.72
2001-01-28 00:00:00    -98.50
2001-01-29 00:00:00    -98.27
2001-01-30 00:00:00    -98.01
2001-01-31 00:00:00    -97.74
2001-02-01 00:00:00    -97.45
2001-02-02 00:00:00    -97.14
2001-02-03 00:00:00    -96.82
2001-02-04 00:00:00    -96.48
2001-02-05 00:00:00    -96.12
2001-02-06 00:00:00    -95.75
2001-02-07 00:00:00    -95.36
2001-02-08 00:00:00    -94.95
2001-02-09 00:00:00    -94.53
2001-02-10 00:00:00    -94.09
2001-02-11 00:00:00    -93.64
2001-02-12 00:00:00    -93.16
2001-02-13 00:00:00    -92.68
2001-02-14 00:00:00    -92.18
2001-02-15 00:00:00    -91.66
2001-02-16 00:00:00    -91.12
2001-02-17 00:00:00    -90.58
2001-02-18 00:00:00    -90.01
2001-02-19 00:00:00    -89.44
2001-02-20 00:00:00    -88.84
2001-02-21 00:00:00    -88.24
2001-02-22 00:00:00    -87.61
2001-02-23 00:00:00    -86.98
2001-02-24 00:00:00    -86.33
2001-02-25 00:00:00    -85.67
2001-02-26 00:00:00    -84.99
2001-02-27 00:00:00    -84.30
2001-02-28 00:00:00    -83.60
2001-03-01 00:00:00    -82.88
2001-03-02 00:00:00    -82.15
2001-03-03 00:00:00    -81.41
2001-03-04 00:00:00    -80.66
2001-03-05 00:00:00    -79.89
2001-03-06 00:00:00    -79.11
2001-03-07 00:00:00    -78.32
2001-03-08 00:00:00    -77.52
2001-03-09 00:00:00    -76.71
2001-03-10 00:00:00    -75.89
2001-03-11 00:00:00    -75.06
2001-03-12 00:00:00    -74.21
2001-03-13 00:00:00    -73.36
2001-03-14 00:00:00    -72.50
2001-03-15 00:00:00    -71.62
2001-03-16 00:00:00    -70.74
2001-03-17 00:00:00    -69.85
2001-03-18 00:00:00    -68.95
2001-03-19 00:00:00    -68.04
2001-03-20 00:00:00    -67.12
2001-03-21 00:00:00    -66.20
2001-03-22 00:00:00    -65.27
2001-03-23 00:00:00    -64.33
2001-03-24 00:00:00    -63.38
2001-03-25 00:00:00    -62.42
2001-03-26 00:00:00    -61.46
2001-03-27 00:00:00    -60.49
2001-03-28 00:00:00    -59.52
2001-03-29 00:00:00    -58.54
2001-03-30 00:00:00    -57.56
2001-03-31 00:00:00    -56.57
2001-04-01 00:00:00    -55.57
2001-04-02 00:00:00    -54.57
2001-04-03 00:00:00    -53.57
2001-04-04 00:00:00    -52.56
2001-04-05 00:00:00    -51.55
2001-04-06 00:00:00    -50.53
2001-04-07 00:00:00    -49.51
2001-04-08 00:00:00    -48.49
2001-04-09 00:00:00    -47.47
2001-04-10 00:00:00    -46.44
2001-04-11 00:00:00    -45.42
2001-04-12 00:00:00    -44.39
2001-04-13 00:00:00    -43.36
2001-04-14 00:00:00    -42.32
2001-04-15 00:00:00    -41.29
2001-04-16 00:00:00    -40.26
2001-04-17 00:00:00    -39.23
2001-04-18 00:00:00    -38.19
2001-04-19 00:00:00    -37.16
2001-04-20 00:00:00    -36.13
2001-04-21 00:00:00    -35.10
2001-04-22 00:00:00    -34.07
2001-04-23 00:00:00    -33.04
2001-04-24 00:00:00    -32.02
2001-04-25 00:00:00    -31.00
2001-04-26 00:00:00    -29.98
2001-04-27 00:00:00    -28.96
2001-04-28 00:00:00    -27.95
2001-04-29 00:00:00    -26.94
2001-04-30 00:00:00    -25.93
2001-05-01 00:00:00    -24.93
2001-05-02 00:00:00    -23.93
2001-05-03 00:00:00    -22.94
2001-05-04 00:00:00    -21.95
2001-05-05 00:00:00    -20.97
2001-05-06 00:00:00    -19.99
2001-05-07 00:00:00    -19.02
2001-05-08 00:00:00    -18.06
2001-05-09 00:00:00    -17.10
2001-05-10 00:00:00    -16.15
2001-05-11 00:00:00    -15.20
2001-05-12 00:00:00    -14.27
2001-05-13 00:00:00    -13.34
2001-05-14 00:00:00    -12.42
2001-05-15 00:00:00    -11.50
2001-05-16 00:00:00    -10.60
2001-05-17 00:00:00     -9.70
2001-05-18 00:00:00     -8.82
2001-05-19 00:00:00     -7.94
2001-05-20 00:00:00     -7.07
2001-05-21 00:00:00     -6.21
2001-05-22 00:00:00     -5.36
2001-05-23 00:00:00     -4.52
2001-05-24 00:00:00     -3.70
2001-05-25 00:00:00     -2.88
2001-05-26 00:00:00     -2.07
2001-05-27 00:00:00     -1.28
2001-05-28 00:00:00     -0.50
2001-05-29 00:00:00      0.28
2001-05-30 00:00:00      1.04
2001-05-31 00:00:00      1.78
2001-06-01 00:00:00      2.52
2001-06-02 00:00:00      3.24
2001-06-03 00:00:00      3.95
2001-06-04 00:00:00      4.65
2001-06-05 00:00:00      5.33
2001-06-06 00:00:00      6.00
2001-06-07 00:00:00      6.66
2001-06-08 00:00:00      7.30
2001-06-09 00:00:00      7.93
2001-06-10 00:00:00      8.54
2001-06-11 00:00:00      9.14
2001-06-12 00:00:00      9.73
2001-06-13 00:00:00     10.30
2001-06-14 00:00:00     10.85
2001-06-15 00:00:00     11.39
2001-06-16 00:00:00     11.92
2001-06-17 00:00:00     12.43
2001-06-18 00:00:00     12.92
2001-06-19 00:00:00     13.40
2001-06-20 00:00:00     13.86
2001-06-21 00:00:00     14.31
2001-06-22 00:00:00     14.74
2001-06-23 00:00:00     15.16
2001-06-24 00:00:00     15.56
2001-06-25 00:00:00     15.94
2001-06-26 00:00:00     16.30
2001-06-27 00:00:00     16.65
2001-06-28 00:00:00     16.98
2001-06-29 00:00:00     17.30
2001-06-30 00:00:00     17.60
2001-07-01 00:00:00     17.88
2001-07-02 00:00:00     18.14
2001-07-03 00:00:00     18.39
2001-07-04 00:00:00     18.62
2001-07-05 00:00:00     18.83
2001-07-06 00:00:00     19.02
2001-07-07 00:00:00     19.20
2001-07-08 00:00:00     19.36
2001-07-09 00:00:00     19.50
2001-07-10 00:00:00     19.62
2001-07-11 00:00:00     19.73
2001-07-12 00:00:00     19.82
2001-07-13 00:00:00     19.89
2001-07-14 00:00:00     19.94
2001-07-15 00:00:00     19.98
2001-07-16 00:00:00     20.00
2001-07-17 00:00:00     20.00
2001-07-18 00:00:00     19.98
2001-07-19 00:00:00     19.94
2001-07-20 00:00:00     19.89
2001-07-21 00:00:00     19.82
2001-07-22 00:00:00     19.73
2001-07-23 00:00:00     19.62
2001-07-24 00:00:00     19.50
2001-07-25 00:00:00     19.36
2001-07-26 00:00:00     19.20
2001-07-27 00:00:00     19.02
2001-07-28 00:00:00     18.83
2001-07-29 00:00:00     18.62
2001-07-30 00:00:00     18.39
2001-07-31 00:00:00     18.14
2001-08-01 00:00:00     17.88
2001-08-02 00:00:00     17.60
2001-08-03 00:00:00     17.30
2001-08-04 00:00:00     16.98
2001-08-05 00:00:00     16.65
2001-08-06 00:00:00     16.30
2001-08-07 00:00:00     15.94
2001-08-08 00:00:00     15.56
2001-08-09 00:00:00     15.16
2001-08-10 00:00:00     14.74
2001-08-11 00:00:00     14.31
2001-08-12 00:00:00     13.86
2001-08-13 00:00:00     13.40
2001-08-14 00:00:00     12.92
2001-08-15 00:00:00     12.43
2001-08-16 00:00:00     11.92
2001-08-17 00:00:00     11.39
2001-08-18 00:00:00     10.85
2001-08-19 00:00:00     10.30
2001-08-20 00:00:00      9.73
2001-08-21 00:00:00      9.14
2001-08-22 00:00:00      8.54
2001-08-23 00:00:00      7.93
2001-08-24 00:00:00      7.30
2001-08-25 00:00:00      6.66
2001-08-26 00:00:00      6.00
2001-08-27 00:00:00      5.33
2001-08-28 00:00:00      4.65
2001-08-29 00:00:00      3.95
2001-08-30 00:00:00      3.24
2001-08-31 00:00:00      2.52
2001-09-01 00:00:00      1.78
2001-09-02 00:00:00      1.04
2001-09-03 00:00:00      0.28
2001-09-04 00:00:00     -0.50
2001-09-05 00:00:00     -1.28
2001-09-06 00:00:00     -2.07
2001-09-07 00:00:00     -2.88
2001-09-08 00:00:00     -3.70
2001-09-09 00:00:00     -4.52
2001-09-10 00:00:00     -5.36
2001-09-11 00:00:00     -6.21
2001-09-12 00:00:00     -7.07
2001-09-13 00:00:00     -7.94
2001-09-14 00:00:00     -8.82
2001-09-15 00:00:00     -9.70
2001-09-16 00:00:00    -10.60
2001-09-17 00:00:00    -11.50
2001-09-18 00:00:00    -12.42
2001-09-19 00:00:00    -13.34
2001-09-20 00:00:00    -14.27
2001-09-21 00:00:00    -15.20
2001-09-22 00:00:00    -16.15
2001-09-23 00:00:00    -17.10
2001-09-24 00:00:00    -18.06
2001-09-25 00:00:00    -19.02
2001-09-26 00:00:00    -19.99
2001-09-27 00:00:00    -20.97
2001-09-28 00:00:00    -21.95
2001-09-29 00:00:00    -22.94
2001-09-30 00:00:00    -23.93
2001-10-01 00:00:00    -24.93
2001-10-02 00:00:00    -25.93
2001-10-03 00:00:00    -26.94
2001-10-04 00:00:00    -27.95
2001-10-05 00:00:00    -28.96
2001-10-06 00:00:00    -29.98
2001-10-07 00:00:00    -31.00
2001-10-08 00:00:00    -32.02
2001-10-09 00:00:00    -33.04
2001-10-10 00:00:00    -34.07
2001-10-11 00:00:00    -35.10
2001-10-12 00:00:00    -36.13
2001-10-13 00:00:00    -37.16
2001-10-14 00:00:00    -38.19
2001-10-15 00:00:00    -39.23
2001-10-16 00:00:00    -40.26
2001-10-17 00:00:00    -41.29
2001-10-18 00:00:00    -42.32
2001-10-19 00:00:00    -43.36
2001-10-20 00:00:00    -44.39
2001-10-21 00:00:00    -45.42
2001-10-22 00:00:00    -46.44
2001-10-23 00:00:00    -47.47
2001-10-24 00:00:00    -48.49
2001-10-25 00:00:00    -49.51
2001-10-26 00:00:00    -50.53
2001-10-27 00:00:00    -51.55
2001-10-28 00:00:00    -52.56
2001-10-29 00:00:00    -53.57
2001-10-30 00:00:00    -54.57
2001-10-31 00:00:00    -55.57
2001-11-01 00:00:00    -56.57
2001-11-02 00:00:00    -57.56
2001-11-03 00:00:00    -58.54
2001-11-04 00:00:00    -59.52
2001-11-05 00:00:00    -60.49
2001-11-06 00:00:00    -61.46
2001-11-07 00:00:00    -62.42
2001-11-08 00:00:00    -63.38
2001-11-09 00:00:00    -64.33
2001-11-10 00:00:00    -65.27
2001-11-11 00:00:00    -66.20
2001-11-12 00:00:00    -67.12
2001-11-13 00:00:00    -68.04
2001-11-14 00:00:00    -68.95
2001-11-15 00:00:00    -69.85
2001-11-16 00:00:00    -70.74
2001-11-17 00:00:00    -71.62
2001-11-18 00:00:00    -72.50
2001-11-19 00:00:00    -73.36
2001-11-20 00:00:00    -74.21
2001-11-21 00:00:00    -75.06
2001-11-22 00:00:00    -75.89
2001-11-23 00:00:00    -76.71
2001-11-24 00:00:00    -77.52
2001-11-25 00:00:00    -78.32
2001-11-26 00:00:00    -79.11
2001-11-27 00:00:00    -79.89
2001-11-28 00:00:00    -80.66
2001-11-29 00:00:00    -81.41
2001-11-30 00:00:00    -82.15
2001-12-01 00:00:00    -82.88
2001-12-02 00:00:00    -83.60
2001-12-03 00:00:00    -84.30
2001-12-04 00:00:00    -84.99
2001-12-05 00:00:00    -85.67
2001-12-06 00:00:00    -86.33
2001-12-07 00:00:00    -86.98
2001-12-08 00:00:00    -87.61
2001-12-09 00:00:00    -88.24
2001-12-10 00:00:00    -88.84
2001-12-11 00:00:00    -89.44
2001-12-12 00:00:00    -90.01
2001-12-13 00:00:00    -90.58
2001-12-14 00:00:00    -91.12
2001-12-15 00:00:00    -91.66
2001-12-16 00:00:00    -92.18
2001-12-17 00:00:00    -92.68
2001-12-18 00:00:00    -93.16
2001-12-19 00:00:00    -93.64
2001-12-20 00:00:00    -94.09
2001-12-21 00:00:00    -94.53
2001-12-22 00:00:00    -94.95
2001-12-23 00:00:00    -95.36
2001-12-24 00:00:00    -95.75
2001-12-25 00:00:00    -96.12
2001-12-26 00:00:00    -96.48
2001-12-27 00:00:00    -96.82
2001-12-28 00:00:00    -97.14
2001-12-29 00:00:00    -97.45
2001-12-30 00:00:00    -97.74
2001-12-31 00:00:00    -98.01
2002-01-01 00:00:00    -98.27
